eco,name,movetext
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Variation","1.e4 e5 2.f4 d5 3.exd5 e4 4.d3 Nf6 5.dxe4 Nxe4 6.Qe2 Qxd5 7.Nd2 f5 8.g4"
C32,"King's Gambit Declined: Falkbeer Countergambit, Tarrasch Variation","1.e4 e5 2.f4 d5 3.exd5 e4 4.d3 Nf6 5.dxe4 Nxe4 6.Nf3 Bc5 7.Qe2 Bf5 8.g4 O-O"
C33,"King's Gambit Accepted","1.e4 e5 2.f4 exf4"
C33,"King's Gambit Accepted: Basman Gambit","1.e4 e5 2.f4 exf4 3.Qe2"
C33,"King's Gambit Accepted: Bishop's Gambit","1.e4 e5 2.f4 exf4 3.Bc4"
C33,"King's Gambit Accepted: Bishop's Gambit, Anderssen Defense","1.e4 e5 2.f4 exf4 3.Bc4 g5"
C33,"King's Gambit Accepted: Bishop's Gambit, Anderssen Variation","1.e4 e5 2.f4 exf4 3.Bc4 d5 4.Bxd5 c6"
C33,"King's Gambit Accepted: Bishop's Gambit, Bledow Countergambit","1.e4 e5 2.f4 exf4 3.Bc4 d5 4.Bxd5 Nf6"
C33,"King's Gambit Accepted: Bishop's Gambit, Bledow Variation","1.e4 e5 2.f4 exf4 3.Bc4 d5"
C33,"King's Gambit Accepted: Bishop's Gambit, Boden Variation","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 Nc6"
C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubov Defense","1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3 c6"
C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubov Variation","1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3"
C33,"King's Gambit Accepted: Bishop's Gambit, Boren-Svenonius Variation","1.e4 e5 2.f4 exf4 3.Bc4 d5 4.Bxd5 Qh4+ 5.Kf1 Bd6"
C33,"King's Gambit Accepted: Bishop's Gambit, Bryan Countergambit","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 b5"
C33,"King's Gambit Accepted: Bishop's Gambit, Chigorin's Attack","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 d5 5.Bxd5 g5 6.g3"
C33,"King's Gambit Accepted: Bishop's Gambit, Classical Defense","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 Ne7 5.Nc3 g5 6.d4 Bg7"
C33,"King's Gambit Accepted: Bishop's Gambit, Classical Defense, Cozio Attack","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5 5.Qf3"
C33,"King's Gambit Accepted: Bishop's Gambit, Cozio Defense","1.e4 e5 2.f4 exf4 3.Bc4 Nf6"
C33,"King's Gambit Accepted: Bishop's Gambit, Cozio Variation","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 d6"
C33,"King's Gambit Accepted: Bishop's Gambit, First Jaenisch Variation","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 Nf6"
C33,"King's Gambit Accepted: Bishop's Gambit, Fraser Variation","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5 5.Nc3 Bg7 6.g3 fxg3 7.Qf3"
C33,"King's Gambit Accepted: Bishop's Gambit, Gianutio Gambit","1.e4 e5 2.f4 exf4 3.Bc4 f5"
C33,"King's Gambit Accepted: Bishop's Gambit, Greco Variation","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 Bc5"
C33,"King's Gambit Accepted: Bishop's Gambit, Grimm Attack","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5 5.Nc3 Bg7 6.d4 d6 7.e5"
C33,"King's Gambit Accepted: Bishop's Gambit, Kieseritzky Gambit","1.e4 e5 2.f4 exf4 3.Bc4 b5"
C33,"King's Gambit Accepted: Bishop's Gambit, Lopez Defense","1.e4 e5 2.f4 exf4 3.Bc4 c6"
C33,"King's Gambit Accepted: Bishop's Gambit, Lopez Variation","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5"
C33,"King's Gambit Accepted: Bishop's Gambit, Maurian Defense","1.e4 e5 2.f4 exf4 3.Bc4 Nc6"
C33,"King's Gambit Accepted: Bishop's Gambit, McDonnell Attack","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5 5.Nc3 Bg7 6.d4 Ne7 7.g3"
C33,"King's Gambit Accepted: Bishop's Gambit, McDonnell Attack","1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5 5.Nc3 Bg7 6.g3"
C33,"King's Gambit Accepted: Bishop's Gambit, Paulsen Attack","1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3 Bb4 5.e5"
C33,"King's Gambit Accepted: Bishop's Gambit, Steinitz Defense","1.e4 e5 2.f4 exf4 3.Bc4 Ne7"
C33,"King's Gambit Accepted: Breyer Gambit","1.e4 e5 2.f4 exf4 3.Qf3"
C33,"King's Gambit Accepted: Carrera Gambit","1.e4 e5 2.f4 exf4 3.Qh5"
C33,"King's Gambit Accepted: Dodo Variation","1.e4 e5 2.f4 exf4 3.Qg4"
C33,"King's Gambit Accepted: Eisenberg Variation","1.e4 e5 2.f4 exf4 3.Nh3"
C33,"King's Gambit Accepted: Gaga Gambit","1.e4 e5 2.f4 exf4 3.g3"
C33,"King's Gambit Accepted: Lopez-Gianutio Countergambit, Hein Variation","1.e4 e5 2.f4 exf4 3.Bc4 f5 4.Qe2 Qh4+ 5.Kd1 fxe4 6.Nc3 Kd8"
C33,"King's Gambit Accepted: Orsini Gambit","1.e4 e5 2.f4 exf4 3.b3"
C33,"King's Gambit Accepted: Paris Gambit","1.e4 e5 2.f4 exf4 3.Ne2"
C33,"King's Gambit Accepted: Polerio Gambit","1.e4 e5 2.f4 exf4 3.d4"
C33,"King's Gambit Accepted: Schurig Gambit","1.e4 e5 2.f4 exf4 3.Bb5"
C33,"King's Gambit Accepted: Schurig Gambit","1.e4 e5 2.f4 exf4 3.Bd3"
C33,"King's Gambit Accepted: Stamma Gambit","1.e4 e5 2.f4 exf4 3.h4"
C33,"King's Gambit Accepted: Tartakower Gambit","1.e4 e5 2.f4 exf4 3.Be2"
C33,"King's Gambit Accepted: Tartakower Gambit, Weiss Defense","1.e4 e5 2.f4 exf4 3.Be2 f5 4.exf5 d6"
C33,"King's Gambit Accepted: Tumbleweed","1.e4 e5 2.f4 exf4 3.Kf2"
C33,"Van Geet Opening: Nowokunski Gambit","1.e4 e5 2.f4 exf4 3.Nc3"
C34,"King's Gambit Accepted: Becker Defense","1.e4 e5 2.f4 exf4 3.Nf3 h6"
C34,"King's Gambit Accepted: Bonsch-Osmolovsky Variation","1.e4 e5 2.f4 exf4 3.Nf3 Ne7"
C34,"King's Gambit Accepted: Fischer Defense","1.e4 e5 2.f4 exf4 3.Nf3 d6"
C34,"King's Gambit Accepted: Fischer Defense, Schulder Gambit","1.e4 e5 2.f4 exf4 3.Nf3 d6 4.b4"
C34,"King's Gambit Accepted: Fischer Defense, Spanish Variation","1.e4 e5 2.f4 exf4 3.Nf3 d6 4.d4 Nf6 5.Bd3"
C34,"King's Gambit Accepted: Gianutio Countergambit","1.e4 e5 2.f4 exf4 3.Nf3 f5"
C34,"King's Gambit Accepted: Greco Gambit","1.e4 e5 2.f4 exf4 3.Nf3 d6 4.Bc4 h6 5.d4 g5 6.h4 Bg7"
C34,"King's Gambit Accepted: King Knight's Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5"
C34,"King's Gambit Accepted: King's Knight Gambit","1.e4 e5 2.f4 exf4 3.Nf3"
C34,"King's Gambit Accepted: MacLeod Defense","1.e4 e5 2.f4 exf4 3.Nf3 Nc6"
C34,"King's Gambit Accepted: Schallopp Defense","1.e4 e5 2.f4 exf4 3.Nf3 Nf6"
C34,"King's Gambit Accepted: Schallopp Defense, Tashkent Attack","1.e4 e5 2.f4 exf4 3.Nf3 Nf6 4.e5 Nh5 5.g4"
C35,"King's Gambit Accepted: Cunningham Defense","1.e4 e5 2.f4 exf4 3.Nf3 Be7"
C35,"King's Gambit Accepted: Cunningham Defense, Bertin Gambit","1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Bh4+ 5.g3"
C35,"King's Gambit Accepted: Cunningham Defense, Bertin Gambit","1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Bh4+ 5.g3 fxg3 6.O-O gxh2+ 7.Kh1"
C35,"King's Gambit Accepted: Cunningham Defense, McCormick Defense","1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Nf6"
C36,"King's Gambit Accepted: Abbazia Defense","1.e4 e5 2.f4 exf4 3.Nf3 d5 4.exd5 Nf6"
C36,"King's Gambit Accepted: Abbazia Defense, Main Line","1.e4 e5 2.f4 exf4 3.Nf3 d5 4.exd5 Nf6 5.Bb5+ c6 6.dxc6 bxc6 7.Bc4 Nd5"
C36,"King's Gambit Accepted: Modern Defense","1.e4 e5 2.f4 exf4 3.Nf3 d5"
C36,"King's Gambit Accepted: Modern Defense","1.e4 e5 2.f4 exf4 3.Nf3 d5 4.exd5"
C37,"King's Gambit Accepted: Australian Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.h4"
C37,"King's Gambit Accepted: Blachly Gambit","1.e4 e5 2.f4 exf4 3.Nf3 Nc6 4.Bc4 g5"
C37,"King's Gambit Accepted: Double Muzio Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.e5 Qxe5 8.Bxf7+"
C37,"King's Gambit Accepted: Double Muzio Gambit, Baldwin Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.Nc3 Qd4+ 8.Kh1 Qxc4 9.Nd5"
C37,"King's Gambit Accepted: Double Muzio Gambit, Bello Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.Nc3"
C37,"King's Gambit Accepted: Double Muzio Gambit, Paulsen Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.e5 Qxe5 8.d3 Bh6 9.Nc3 Ne7 10.Bd2 Nbc6 11.Rae1"
C37,"King's Gambit Accepted: Double Muzio Gambit, Young Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.Bxf7+ Kxf7 8.d4 Qxd4+ 9.Be3 Qf6 10.Nc3 fxe3"
C37,"King's Gambit Accepted: Ghulam-Kassim Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.d4"
C37,"King's Gambit Accepted: Ghulam-Kassim Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.d4 gxf3 6.Qxf3"
C37,"King's Gambit Accepted: King's Knight Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4"
C37,"King's Gambit Accepted: Kotov Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.d4 gxf3 6.Bxf4"
C37,"King's Gambit Accepted: Lolli Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Bxf7+"
C37,"King's Gambit Accepted: Lolli Gambit, Young Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Bxf7+ Kxf7 6.O-O gxf3 7.Qxf3 Qf6 8.d4 Qxd4+ 9.Be3 Qf6 10.Nc3"
C37,"King's Gambit Accepted: McDonnell Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Nc3"
C37,"King's Gambit Accepted: Middleton Countergambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 d6 5.O-O Bg4 6.h3 h5 7.hxg4 hxg4"
C37,"King's Gambit Accepted: Muzio Gambit Accepted, From's Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qe7"
C37,"King's Gambit Accepted: Muzio Gambit, Brentano Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O d5"
C37,"King's Gambit Accepted: Muzio Gambit, Holloway Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Nc6"
C37,"King's Gambit Accepted: Muzio Gambit, Kling and Horwitz Counterattack","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O Qe7"
C37,"King's Gambit Accepted: Muzio Gambit, Sarratt Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6"
C37,"King's Gambit Accepted: Muzio Gambit, Wild Muzio Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O"
C37,"King's Gambit Accepted: Quade Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Nc3"
C37,"King's Gambit Accepted: Rosentreter Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4"
C37,"King's Gambit Accepted: Rosentreter Gambit, Bird Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 g4 5.Ne5 Qh4+ 6.g3"
C37,"King's Gambit Accepted: Rosentreter Gambit, Sörensen Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 g4 5.Nc3"
C37,"King's Gambit Accepted: Rosentreter Gambit, Testa Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 g4 5.Bxf4"
C37,"King's Gambit Accepted: Salvio Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5"
C37,"King's Gambit Accepted: Salvio Gambit, Anderssen Counterattack","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5 Qh4+ 6.Kf1 Nh6 7.d4 d6"
C37,"King's Gambit Accepted: Salvio Gambit, Cochrane Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5 Qh4+ 6.Kf1 f3"
C37,"King's Gambit Accepted: Salvio Gambit, Santa Maria Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5 Qh4+ 6.Kf1 Nf6"
C37,"King's Gambit Accepted: Salvio Gambit, Silberschmidt Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5 Qh4+ 6.Kf1 Nh6"
C37,"King's Gambit Accepted: Salvio Gambit, Viennese Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5 Qh4+ 6.Kf1 Nc6"
C37,"King's Gambit Accepted: Silberschmidt Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5 Qh4+ 6.Kf1 Nh6 7.d4 f3"
C37,"King's Gambit Accepted: Sörensen Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 g4 5.Ne5"
C38,"King's Gambit Accepted: Greco Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.h4 h6 6.d4 d6 7.Nc3 c6 8.hxg5 hxg5 9.Rxh8 Bxh8 10.Ne5"
C38,"King's Gambit Accepted: Hanstein Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.O-O"
C38,"King's Gambit Accepted: Mayet Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.d4 d6 6.c3"
C38,"King's Gambit Accepted: Philidor Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.h4"
C38,"King's Gambit Accepted: Philidor Gambit, Schultz Variation","1.e4 e5 2.f4 exf4 3.Nf3 h6 4.Bc4 d6 5.d4 g5 6.h4 Bg7 7.Qd3"
C38,"King's Gambit Accepted: Traditional Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7"
C39,"King's Gambit Accepted: Allgaier Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5"
C39,"King's Gambit Accepted: Allgaier Gambit, Thorold Attack","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.d4"
C39,"King's Gambit Accepted: Allgaier Gambit, Urusov Attack","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.Bc4+"
C39,"King's Gambit Accepted: Allgaier, Blackburne Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.Nc3"
C39,"King's Gambit Accepted: Allgaier, Cook Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.d4 d5 8.Bxf4 dxe4 9.Bc4+ Kg7 10.Be5+"
C39,"King's Gambit Accepted: Allgaier, Horny Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.Qxg4 Nf6 8.Qxf4 Bd6"
C39,"King's Gambit Accepted: Allgaier, Schlechter Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 Nf6"
C39,"King's Gambit Accepted: Allgaier, Urusov Attack","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.Bc4+ d5 8.Bxd5+ Kg7 9.d4"
C39,"King's Gambit Accepted: Kieseritzky Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Anderssen Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Anderssen-Cordel Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6 8.d4 Nh5 9.Bxf4 Nxf4"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense, Rubinstein Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.d4"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense, de Riviere Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Nxg4 d5"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d5"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d5 6.d4 Nf6 7.Bxf4"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense, Caro Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d5 6.d4 Nf6 7.Bxf4 Nxe4 8.Nd2"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense, Kaplanek Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d5 6.d4 Nf6 7.exd5 Qxd5 8.Nc3 Bb4 9.Kf2"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Cotter Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Kolisch Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d6"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Long Whip","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 h5"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Neumann Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nc6"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Bg7"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense Deferred","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bg7"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Rice Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6 8.O-O Bxe5"
C39,"King's Gambit Accepted: Kieseritzky Gambit, Rosenthal Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Qe7"
C39,"King's Gambit Accepted: Kieseritzky, Long Whip Defense, Jaenisch Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 h5 6.Bc4 Rh7 7.d4 Bh6 8.Nc3"
C39,"King's Gambit Accepted: Kieseritzky, Polerio Defense","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Be7"
C39,"King's Gambit Accepted: Kieseritzky, Rice Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6 8.O-O"
C39,"King's Gambit Accepted: Kieseritzky, Salvio Defense, Cozio Variation","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Qe7 6.d4 f5 7.Bc4"
C39,"King's Gambit Accepted: King Knight's Gambit","1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4"
C40,"Elephant Gambit","1.e4 e5 2.Nf3 d5"
C40,"Elephant Gambit: Maróczy Gambit","1.e4 e5 2.Nf3 d5 3.exd5 Bd6"
C40,"Elephant Gambit: Paulsen Countergambit","1.e4 e5 2.Nf3 d5 3.exd5 e4"
C40,"Elephant Gambit: Wasp Variation","1.e4 e5 2.Nf3 d5 3.Nxe5 dxe4 4.Bc4 Qg5"
C40,"Gunderam Defense","1.e4 e5 2.Nf3 Qe7"
C40,"King's Knight Opening","1.e4 e5 2.Nf3"
C40,"King's Pawn Game: Busch-Gass Gambit","1.e4 e5 2.Nf3 Bc5"
C40,"King's Pawn Game: Busch-Gass Gambit, Chiodini Gambit","1.e4 e5 2.Nf3 Bc5 3.Nxe5 Nc6"
C40,"King's Pawn Game: Damiano Defense","1.e4 e5 2.Nf3 f6"
C40,"King's Pawn Game: Damiano Defense, Damiano Gambit","1.e4 e5 2.Nf3 f6 3.Nxe5 fxe5 4.Qh5+ g6 5.Qxe5+ Qe7 6.Qxh8"
C40,"King's Pawn Game: Damiano Defense, Damiano Gambit, Chigorin Gambit","1.e4 e5 2.Nf3 f6 3.Nxe5 Qe7 4.Nf3 d5"
C40,"King's Pawn Game: Gunderam Defense, Gunderam Gambit","1.e4 e5 2.Nf3 Qe7 3.Bc4 f5"
C40,"King's Pawn Game: Gunderam Gambit","1.e4 e5 2.Nf3 c6"
C40,"King's Pawn Game: La Bourdonnais Gambit","1.e4 e5 2.Nf3 Qf6 3.Bc4 Qg6 4.O-O"
C40,"King's Pawn Game: McConnell Defense","1.e4 e5 2.Nf3 Qf6"
C40,"Latvian Gambit","1.e4 e5 2.Nf3 f5"
C40,"Latvian Gambit Accepted","1.e4 e5 2.Nf3 f5 3.exf5"
C40,"Latvian Gambit Accepted: Bilguer Variation","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4"
C40,"Latvian Gambit Accepted: Bronstein Attack","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4 fxe4 6.Be2"
C40,"Latvian Gambit Accepted: Bronstein Gambit","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4 fxe4 6.Qh5+ g6 7.Qe2"
C40,"Latvian Gambit Accepted: Foltys Variation","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.Nc4 fxe4 5.d3"
C40,"Latvian Gambit Accepted: Foltys-Leonhardt Variation","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.Nc4"
C40,"Latvian Gambit Accepted: Leonhardt Variation","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.Nc4 fxe4 5.Nc3"
C40,"Latvian Gambit Accepted: Main Line","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4"
C40,"Latvian Gambit Accepted: Nimzowitsch Attack","1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4 fxe4 6.Ne3"
C40,"Latvian Gambit: Behting Variation","1.e4 e5 2.Nf3 f5 3.Bc4 fxe4 4.Nxe5 Qg5 5.Nf7 Qxg2 6.Rf1 d5 7.Nxh8 Nf6"
C40,"Latvian Gambit: Corkscrew Countergambit","1.e4 e5 2.Nf3 f5 3.Bc4 fxe4 4.Nxe5 Nf6"
C40,"Latvian Gambit: Corkscrew Gambit","1.e4 e5 2.Nf3 f5 3.Nxe5 Nf6 4.Bc4 fxe4 5.Nf7 Qe7 6.Nxh8 d5"
C40,"Latvian Gambit: Diepstraten Countergambit","1.e4 e5 2.Nf3 f5 3.c4"
C40,"Latvian Gambit: Fraser Defense","1.e4 e5 2.Nf3 f5 3.Nxe5 Nc6"
C40,"Latvian Gambit: Greco Variation","1.e4 e5 2.Nf3 f5 3.Nxe5 Qe7"
C40,"Latvian Gambit: Lobster Gambit","1.e4 e5 2.Nf3 f5 3.g4"
C40,"Latvian Gambit: Mason Countergambit","1.e4 e5 2.Nf3 f5 3.d4"
C40,"Latvian Gambit: Mayet Attack","1.e4 e5 2.Nf3 f5 3.Bc4"
C40,"Latvian Gambit: Mayet Attack, Morgado Defense","1.e4 e5 2.Nf3 f5 3.Bc4 Nf6"
C40,"Latvian Gambit: Mayet Attack, Poisoned Pawn Variation","1.e4 e5 2.Nf3 f5 3.Bc4 fxe4 4.Nxe5 Qg5 5.d4 Qxg2"
C40,"Latvian Gambit: Mayet Attack, Polerio-Svedenborg Variation","1.e4 e5 2.Nf3 f5 3.Bc4 fxe4 4.Nxe5 d5"
C40,"Latvian Gambit: Mayet Attack, Strautins Gambit","1.e4 e5 2.Nf3 f5 3.Bc4 b5"
C40,"Latvian Gambit: Mlotkowski Variation","1.e4 e5 2.Nf3 f5 3.Nc3"
C40,"Latvian Gambit: Senechaud Gambit","1.e4 e5 2.Nf3 f5 3.b4"
C41,"Philidor Defense","1.e4 e5 2.Nf3 d6"
C41,"Philidor Defense","1.e4 e5 2.Nf3 d6 3.d4"
C41,"Philidor Defense","1.e4 e5 2.Nf3 d6 3.Bc4"
C41,"Philidor Defense","1.e4 e5 2.Nf3 d6 3.Bc4 Be7"
C41,"Philidor Defense: Albin-Blackburne Gambit","1.e4 e5 2.Nf3 d6 3.d4 Bg4 4.dxe5 Nd7"
C41,"Philidor Defense: Berger Variation","1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Nxd4 Nf6 5.Nc3 Be7 6.Be2 O-O 7.O-O c5 8.Nf3 Nc6 9.Bg5 Be6 10.Re1"
